codigo,tipo,categoria,dia,finde,ano,hora,momento,distrito,X,Y
40728886,estrangulamiento,cometido,6.SABADO,SI,2004,9,1.MANANA,MISSION,-122.4198585,37.7627429
41011713,intento,intento,6.SABADO,SI,2004,9,1.MANANA,MISSION,-122.4286717,37.76530738
41040041,estrangulamiento,cometido,6.SABADO,SI,2004,12,1.MANANA,MISSION,-122.4193859,37.76283309
41325821,intento,intento,6.SABADO,SI,2004,11,1.MANANA,MISSION,-122.423002,37.76479489
61098177,intento,intento,6.SABADO,SI,2006,11,1.MANANA,MISSION,-122.4300187,37.76683052
61150341,estrangulamiento,cometido,6.SABADO,SI,2006,8,1.MANANA,MISSION,-122.417459,37.74855649
91124112,estrangulamiento,cometido,6.SABADO,SI,2009,11,1.MANANA,MISSION,-122.4350121,37.76176772
120989815,intento,intento,6.SABADO,SI,2012,10,1.MANANA,MISSION,-122.4066049,37.75715804
140556466,intento,intento,6.SABADO,SI,2014,7,1.MANANA,MISSION,-122.4120411,37.75341009
170799711,intento,intento,6.SABADO,SI,2017,6,1.MANANA,MISSION,-122.4193502,37.76101609
180051965,estrangulamiento,cometido,6.SABADO,SI,2018,11,1.MANANA,MISSION,-122.4233367,37.75797648
50964434,intento,intento,6.SABADO,SI,2005,15,2.TARDE,MISSION,-122.4065391,37.75648641
60783230,arma,cometido,6.SABADO,SI,2006,17,2.TARDE,MISSION,-122.4066811,37.7553431
91148742,intento,intento,6.SABADO,SI,2009,13,2.TARDE,MISSION,-122.4172089,37.75149449
110771296,arma,cometido,6.SABADO,SI,2011,18,2.TARDE,MISSION,-122.4212495,37.76433578
120637183,intento,intento,6.SABADO,SI,2012,18,2.TARDE,MISSION,-122.4179492,37.76972086
150582843,intento,intento,6.SABADO,SI,2015,18,2.TARDE,MISSION,-122.4200749,37.76864092
170719866,salto,cometido,6.SABADO,SI,2017,15,2.TARDE,MISSION,-122.4151758,37.75322534
40182925,intento,intento,6.SABADO,SI,2004,23,4.NOCHE,MISSION,-122.4174994,37.75308467
41159084,arma,cometido,6.SABADO,SI,2004,20,4.NOCHE,MISSION,-122.4398044,37.75342255
30910554,estrangulamiento,cometido,5.VIERNES,NO,2003,1,0.MADRUGADA,MISSION,-122.4198486,37.75220868
70889953,intento,intento,5.VIERNES,NO,2007,5,0.MADRUGADA,MISSION,-122.4193502,37.76101609
71149481,intento,intento,5.VIERNES,NO,2007,1,0.MADRUGADA,MISSION,-122.442744,37.75117752
120841679,arma,cometido,5.VIERNES,NO,2012,0,0.MADRUGADA,MISSION,-122.4233674,37.7559475
140659054,intento,intento,5.VIERNES,NO,2014,2,0.MADRUGADA,MISSION,-122.4185354,37.76538529
81247213,estrangulamiento,cometido,5.VIERNES,NO,2008,7,1.MANANA,MISSION,-122.4290727,37.75732121
100423093,intento,intento,5.VIERNES,NO,2010,12,1.MANANA,MISSION,-122.432198,37.76511073
100446471,intento,intento,5.VIERNES,NO,2010,9,1.MANANA,MISSION,-122.4235101,37.76985406
110326421,arma,cometido,5.VIERNES,NO,2011,9,1.MANANA,MISSION,-122.4196583,37.76422056
120053498,intento,intento,5.VIERNES,NO,2012,9,1.MANANA,MISSION,-122.4066049,37.75715804
120695573,intento,intento,5.VIERNES,NO,2012,10,1.MANANA,MISSION,-122.4220232,37.76172893
150025520,intento,intento,5.VIERNES,NO,2015,8,1.MANANA,MISSION,-122.4233319,37.76812655
60719304,estrangulamiento,cometido,5.VIERNES,NO,2006,13,2.TARDE,MISSION,-122.4423095,37.75926842
70302400,intento,intento,5.VIERNES,NO,2007,18,2.TARDE,MISSION,-122.4067253,37.75856417
70302400,intento,intento,5.VIERNES,NO,2007,18,2.TARDE,MISSION,-122.4067253,37.75856417
90960737,intento,intento,5.VIERNES,NO,2009,18,2.TARDE,MISSION,-122.4065391,37.75648641
120293127,intento,intento,5.VIERNES,NO,2012,13,2.TARDE,MISSION,-122.419598,37.76824173
140390991,intento,intento,5.VIERNES,NO,2014,19,2.TARDE,MISSION,-122.4190589,37.75942275
170095882,intento,intento,5.VIERNES,NO,2017,13,2.TARDE,MISSION,-122.4081924,37.75285342
40179784,intento,intento,5.VIERNES,NO,2004,23,4.NOCHE,MISSION,-122.419699,37.7529512
111026480,intento,intento,5.VIERNES,NO,2011,21,4.NOCHE,MISSION,-122.4220232,37.76172893
41214967,intento,intento,7.DOMINGO,SI,2004,3,0.MADRUGADA,NORTHERN,-122.4188732,37.77734953
80651350,intento,intento,7.DOMINGO,SI,2008,4,0.MADRUGADA,NORTHERN,-122.4235441,37.79212224
150275913,intento,intento,7.DOMINGO,SI,2015,2,0.MADRUGADA,NORTHERN,-122.4429639,37.80468762
160984160,otros,cometido,7.DOMINGO,SI,2016,4,0.MADRUGADA,NORTHERN,-122.4253641,37.79278984
40761858,intento,intento,7.DOMINGO,SI,2004,8,1.MANANA,NORTHERN,-122.4296064,37.78433019
50453380,salto,cometido,7.DOMINGO,SI,2005,7,1.MANANA,NORTHERN,-122.4746476,37.80664691
70923244,salto,cometido,7.DOMINGO,SI,2007,10,1.MANANA,NORTHERN,-122.4746476,37.80664691
71157412,salto,cometido,7.DOMINGO,SI,2007,8,1.MANANA,NORTHERN,-122.4746476,37.80664691
80251922,intento,intento,7.DOMINGO,SI,2008,9,1.MANANA,NORTHERN,-122.4746476,37.80664691
80547793,salto,cometido,7.DOMINGO,SI,2008,11,1.MANANA,NORTHERN,-122.4746476,37.80664691
80681131,intento,intento,7.DOMINGO,SI,2008,10,1.MANANA,NORTHERN,-122.4254035,37.80131307
81378294,asfixia,cometido,7.DOMINGO,SI,2008,9,1.MANANA,NORTHERN,-122.4220627,37.78992
90708418,salto,cometido,7.DOMINGO,SI,2009,12,1.MANANA,NORTHERN,-122.4227674,37.78384277
150889887,intento,intento,7.DOMINGO,SI,2015,10,1.MANANA,NORTHERN,-122.4185628,37.78843068
40537273,arma,cometido,7.DOMINGO,SI,2004,16,2.TARDE,NORTHERN,-122.4410149,37.80479072
70923692,intento,intento,7.DOMINGO,SI,2007,13,2.TARDE,NORTHERN,-122.4231644,37.79860078
100031624,intento,intento,7.DOMINGO,SI,2010,15,2.TARDE,NORTHERN,-122.4203321,37.77620758
110795616,salto,cometido,7.DOMINGO,SI,2011,19,2.TARDE,NORTHERN,-122.4211952,37.78475366
120001936,salto,cometido,7.DOMINGO,SI,2012,14,2.TARDE,NORTHERN,-122.4244245,37.78438515
150519222,intento,intento,7.DOMINGO,SI,2015,14,2.TARDE,NORTHERN,-122.424252,37.78728704
151115021,salto,cometido,7.DOMINGO,SI,2015,18,2.TARDE,NORTHERN,-122.4321162,37.78003044
160905677,intento,intento,7.DOMINGO,SI,2016,19,2.TARDE,NORTHERN,-122.4335331,37.78313157
160985550,arma,cometido,7.DOMINGO,SI,2016,14,2.TARDE,NORTHERN,-122.4317628,37.79941812
170782813,arma,cometido,7.DOMINGO,SI,2017,14,2.TARDE,NORTHERN,-122.4466404,37.79848677
50032815,intento,intento,7.DOMINGO,SI,2005,22,4.NOCHE,NORTHERN,-122.434177,37.80300443
70925096,intento,intento,7.DOMINGO,SI,2007,20,4.NOCHE,NORTHERN,-122.419021,37.78265298
81033799,estrangulamiento,cometido,7.DOMINGO,SI,2008,20,4.NOCHE,NORTHERN,-122.4288185,37.78086427
180053262,salto,cometido,7.DOMINGO,SI,2018,21,4.NOCHE,NORTHERN,-122.4331778,37.78137581
40890297,otros,cometido,4.JUEVES,NO,2004,2,0.MADRUGADA,NORTHERN,-122.4283671,37.77422872
30064220,intento,intento,4.JUEVES,NO,2003,11,1.MANANA,NORTHERN,-122.4436861,37.79981546
30681341,salto,cometido,4.JUEVES,NO,2003,11,1.MANANA,NORTHERN,-122.4749893,37.806582
50785882,salto,cometido,4.JUEVES,NO,2005,12,1.MANANA,NORTHERN,-122.4244245,37.78438515
71171014,salto,cometido,4.JUEVES,NO,2007,6,1.MANANA,NORTHERN,-122.4746476,37.80664691
80033225,salto,cometido,4.JUEVES,NO,2008,12,1.MANANA,NORTHERN,-122.4746476,37.80664691
100978123,intento,intento,4.JUEVES,NO,2010,8,1.MANANA,NORTHERN,-122.4213512,37.79798145
130901887,intento,intento,4.JUEVES,NO,2013,10,1.MANANA,NORTHERN,-122.4289695,37.7856179
160947431,arma,cometido,4.JUEVES,NO,2016,9,1.MANANA,NORTHERN,-122.441741,37.79487078
170812244,arma,cometido,4.JUEVES,NO,2017,8,1.MANANA,NORTHERN,-122.4182933,37.78679356
41148598,laceracion,cometido,4.JUEVES,NO,2004,15,2.TARDE,NORTHERN,-122.4193872,37.78378998
41289631,salto,cometido,4.JUEVES,NO,2004,13,2.TARDE,NORTHERN,-122.4746476,37.80664691
50104248,salto,cometido,4.JUEVES,NO,2005,13,2.TARDE,NORTHERN,-122.4746476,37.80664691
50559405,asfixia,cometido,4.JUEVES,NO,2005,19,2.TARDE,NORTHERN,-122.4253423,37.79268136
60235617,otros,cometido,4.JUEVES,NO,2006,14,2.TARDE,NORTHERN,-122.4746476,37.80664691
60371512,intento,intento,4.JUEVES,NO,2006,15,2.TARDE,NORTHERN,-122.4193872,37.78378998
80429016,salto,cometido,4.JUEVES,NO,2008,14,2.TARDE,NORTHERN,-122.4746476,37.80664691
90318681,arma,cometido,4.JUEVES,NO,2009,18,2.TARDE,NORTHERN,-122.4173673,37.78286262
100515286,intento,intento,4.JUEVES,NO,2010,16,2.TARDE,NORTHERN,-122.4185805,37.78819061
100715577,arma,cometido,4.JUEVES,NO,2010,15,2.TARDE,NORTHERN,-122.4292511,37.79089881
160492975,intento,intento,4.JUEVES,NO,2016,19,2.TARDE,NORTHERN,-122.4336906,37.80061125
81370795,arma,cometido,4.JUEVES,NO,2008,20,4.NOCHE,NORTHERN,-122.4473291,37.79893789
140767572,intento,intento,4.JUEVES,NO,2014,20,4.NOCHE,NORTHERN,-122.4198583,37.78613713
41356547,intento,intento,1.LUNES,NO,2004,2,0.MADRUGADA,NORTHERN,-122.4210972,37.78004516
80791417,intento,intento,1.LUNES,NO,2008,1,0.MADRUGADA,NORTHERN,-122.4202128,37.78397891
40566147,arma,cometido,1.LUNES,NO,2004,12,1.MANANA,NORTHERN,-122.4345065,37.7963147
60515782,salto,cometido,1.LUNES,NO,2006,12,1.MANANA,NORTHERN,-122.4746476,37.80664691
100435010,otros,cometido,1.LUNES,NO,2010,12,1.MANANA,NORTHERN,-122.4220627,37.78992
110633191,estrangulamiento,cometido,1.LUNES,NO,2011,12,1.MANANA,NORTHERN,-122.4308384,37.79484181
110796937,intento,intento,1.LUNES,NO,2011,10,1.MANANA,NORTHERN,-122.4206914,37.78148325
140562059,intento,intento,1.LUNES,NO,2014,8,1.MANANA,NORTHERN,-122.4232028,37.77403947
170885934,intento,intento,1.LUNES,NO,2017,8,1.MANANA,NORTHERN,-122.4384304,37.79529176
180153129,estrangulamiento,cometido,1.LUNES,NO,2018,11,1.MANANA,NORTHERN,-122.4336858,37.79684999
40425894,arma,cometido,1.LUNES,NO,2004,15,2.TARDE,NORTHERN,-122.4189184,37.78594073
40536952,otros,cometido,1.LUNES,NO,2004,15,2.TARDE,NORTHERN,-122.4749893,37.806582
50234823,salto,cometido,1.LUNES,NO,2005,13,2.TARDE,NORTHERN,-122.4746476,37.80664691
60341123,arma,cometido,1.LUNES,NO,2006,19,2.TARDE,NORTHERN,-122.4335331,37.78313157
60341123,estrangulamiento,cometido,1.LUNES,NO,2006,19,2.TARDE,NORTHERN,-122.4335331,37.78313157
60783973,salto,cometido,1.LUNES,NO,2006,17,2.TARDE,NORTHERN,-122.4746476,37.80664691
70029472,salto,cometido,1.LUNES,NO,2007,16,2.TARDE,NORTHERN,-122.4746476,37.80664691
70665145,intento,intento,1.LUNES,NO,2007,14,2.TARDE,NORTHERN,-122.441854,37.79920972
90023040,otros,cometido,1.LUNES,NO,2009,15,2.TARDE,NORTHERN,-122.4289695,37.7856179
120625633,arma,cometido,1.LUNES,NO,2012,17,2.TARDE,NORTHERN,-122.4195082,37.78885654
130825914,salto,cometido,1.LUNES,NO,2013,18,2.TARDE,NORTHERN,-122.4215349,37.7905262
140184017,arma,cometido,1.LUNES,NO,2014,18,2.TARDE,NORTHERN,-122.4299283,37.78263358
140931432,intento,intento,1.LUNES,NO,2014,14,2.TARDE,NORTHERN,-122.4254035,37.80131307
31178298,salto,cometido,1.LUNES,NO,2003,20,4.NOCHE,NORTHERN,-122.4203321,37.77620758
101189822,intento,intento,1.LUNES,NO,2010,21,4.NOCHE,NORTHERN,-122.4246198,37.79745623
41360764,intento,intento,2.MARTES,NO,2004,2,0.MADRUGADA,NORTHERN,-122.4291716,37.79494403
60653310,intento,intento,2.MARTES,NO,2006,9,1.MANANA,NORTHERN,-122.4256351,37.77743878
70469840,intento,intento,2.MARTES,NO,2007,11,1.MANANA,NORTHERN,-122.4746476,37.80664691
70798906,intento,intento,2.MARTES,NO,2007,9,1.MANANA,NORTHERN,-122.4313379,37.80192816
100178840,salto,cometido,2.MARTES,NO,2010,6,1.MANANA,NORTHERN,-122.4257197,37.79455464
110497652,asfixia,cometido,2.MARTES,NO,2011,6,1.MANANA,NORTHERN,-122.4337995,37.80504233
140846148,intento,intento,2.MARTES,NO,2014,10,1.MANANA,NORTHERN,-122.4291496,37.78396723
150853274,intento,intento,2.MARTES,NO,2015,11,1.MANANA,NORTHERN,-122.4253925,37.77615155
161010308,intento,intento,2.MARTES,NO,2016,9,1.MANANA,NORTHERN,-122.4251607,37.77134063
50206628,salto,cometido,2.MARTES,NO,2005,14,2.TARDE,NORTHERN,-122.4746476,37.80664691
51207087,otros,cometido,2.MARTES,NO,2005,18,2.TARDE,NORTHERN,-122.4746476,37.80664691
60892988,salto,cometido,2.MARTES,NO,2006,15,2.TARDE,NORTHERN,-122.4746476,37.80664691
60979940,estrangulamiento,cometido,2.MARTES,NO,2006,17,2.TARDE,NORTHERN,-122.4310981,37.77961714
70235889,salto,cometido,2.MARTES,NO,2007,14,2.TARDE,NORTHERN,-122.4746476,37.80664691
70262183,salto,cometido,2.MARTES,NO,2007,14,2.TARDE,NORTHERN,-122.4746476,37.80664691
101087191,intento,intento,2.MARTES,NO,2010,13,2.TARDE,NORTHERN,-122.4256977,37.79444618
110521392,intento,intento,2.MARTES,NO,2011,18,2.TARDE,NORTHERN,-122.4210325,37.77593583
140293210,estrangulamiento,cometido,2.MARTES,NO,2014,18,2.TARDE,NORTHERN,-122.4314814,37.7729865
151044709,arma,cometido,2.MARTES,NO,2015,14,2.TARDE,NORTHERN,-122.4331559,37.78126735
160119282,intento,intento,2.MARTES,NO,2016,17,2.TARDE,NORTHERN,-122.418382,37.78325838
40912772,intento,intento,2.MARTES,NO,2004,23,4.NOCHE,NORTHERN,-122.4299187,37.77744315
180192804,intento,intento,2.MARTES,NO,2018,22,4.NOCHE,NORTHERN,-122.4207538,37.78666701
31384514,intento,intento,3.MIERCOLES,NO,2003,5,0.MADRUGADA,NORTHERN,-122.4189184,37.78594073
150834315,salto,cometido,3.MIERCOLES,NO,2015,3,0.MADRUGADA,NORTHERN,-122.4258834,37.78707981
50894182,asfixia,cometido,3.MIERCOLES,NO,2005,9,1.MANANA,NORTHERN,-122.4746476,37.80664691
60176839,otros,cometido,3.MIERCOLES,NO,2006,12,1.MANANA,NORTHERN,-122.4746476,37.80664691
61346885,salto,cometido,3.MIERCOLES,NO,2006,10,1.MANANA,NORTHERN,-122.4746476,37.80664691
70670821,arma,cometido,3.MIERCOLES,NO,2007,9,1.MANANA,NORTHERN,-122.4264458,37.7841466
100064283,intento,intento,3.MIERCOLES,NO,2010,12,1.MANANA,NORTHERN,-122.4233405,37.79624544
120464287,intento,intento,3.MIERCOLES,NO,2012,6,1.MANANA,NORTHERN,-122.4237337,37.78495963
150769433,intento,intento,3.MIERCOLES,NO,2015,7,1.MANANA,NORTHERN,-122.4231059,37.78158341
40970792,intento,intento,3.MIERCOLES,NO,2004,13,2.TARDE,NORTHERN,-122.4271412,37.7727725
41004207,asfixia,cometido,3.MIERCOLES,NO,2004,19,2.TARDE,NORTHERN,-122.4466404,37.79848677
60311057,salto,cometido,3.MIERCOLES,NO,2006,13,2.TARDE,NORTHERN,-122.4746476,37.80664691
60917542,salto,cometido,3.MIERCOLES,NO,2006,16,2.TARDE,NORTHERN,-122.4746476,37.80664691
70060830,salto,cometido,3.MIERCOLES,NO,2007,17,2.TARDE,NORTHERN,-122.4223506,37.78247254
71144867,otros,cometido,3.MIERCOLES,NO,2007,19,2.TARDE,NORTHERN,-122.4173673,37.78286262
80155807,salto,cometido,3.MIERCOLES,NO,2008,14,2.TARDE,NORTHERN,-122.4746476,37.80664691
80478819,intento,intento,3.MIERCOLES,NO,2008,14,2.TARDE,NORTHERN,-122.4232028,37.77403947
90049892,intento,intento,3.MIERCOLES,NO,2009,16,2.TARDE,NORTHERN,-122.4342252,37.79116853
120981441,intento,intento,3.MIERCOLES,NO,2012,14,2.TARDE,NORTHERN,-122.4202128,37.78397891
170213614,arma,cometido,3.MIERCOLES,NO,2017,13,2.TARDE,NORTHERN,-122.4299412,37.79040804
70677106,estrangulamiento,cometido,3.MIERCOLES,NO,2007,22,4.NOCHE,NORTHERN,-122.4327617,37.78620581
70936667,intento,intento,3.MIERCOLES,NO,2007,20,4.NOCHE,NORTHERN,-122.4189184,37.78594073
81075898,intento,intento,3.MIERCOLES,NO,2008,21,4.NOCHE,NORTHERN,-122.4296063,37.79265745
160311864,salto,cometido,6.SABADO,SI,2016,5,0.MADRUGADA,NORTHERN,-122.4313099,37.78065804
170743508,asfixia,cometido,6.SABADO,SI,2017,0,0.MADRUGADA,NORTHERN,-122.4187513,37.785116
180033565,intento,intento,6.SABADO,SI,2018,3,0.MADRUGADA,NORTHERN,-122.4246068,37.78904269
30602557,intento,intento,6.SABADO,SI,2003,7,1.MANANA,NORTHERN,-122.4298143,37.77308732
31285382,intento,intento,6.SABADO,SI,2003,11,1.MANANA,NORTHERN,-122.4352652,37.80006167
40411520,intento,intento,6.SABADO,SI,2004,12,1.MANANA,NORTHERN,-122.4749893,37.806582
61306340,salto,cometido,6.SABADO,SI,2006,8,1.MANANA,NORTHERN,-122.4746476,37.80664691
70484779,salto,cometido,6.SABADO,SI,2007,10,1.MANANA,NORTHERN,-122.4746476,37.80664691
80090792,salto,cometido,6.SABADO,SI,2008,11,1.MANANA,NORTHERN,-122.4746476,37.80664691
80648987,intento,intento,6.SABADO,SI,2008,12,1.MANANA,NORTHERN,-122.4187513,37.785116
90242303,estrangulamiento,cometido,6.SABADO,SI,2009,12,1.MANANA,NORTHERN,-122.4301438,37.78697263
151052984,intento,intento,6.SABADO,SI,2015,6,1.MANANA,NORTHERN,-122.4329146,37.78435334
160043910,intento,intento,6.SABADO,SI,2016,11,1.MANANA,NORTHERN,-122.4383759,37.7943289
170840201,intento,intento,6.SABADO,SI,2017,12,1.MANANA,NORTHERN,-122.426465,37.7898996
30015104,intento,intento,6.SABADO,SI,2003,17,2.TARDE,NORTHERN,-122.4231787,37.7903173
40792251,asfixia,cometido,6.SABADO,SI,2004,16,2.TARDE,NORTHERN,-122.4348551,37.78967688
50309272,asfixia,cometido,6.SABADO,SI,2005,17,2.TARDE,NORTHERN,-122.418382,37.78325838
60511702,estrangulamiento,cometido,6.SABADO,SI,2006,15,2.TARDE,NORTHERN,-122.4230327,37.78123427
70305852,salto,cometido,6.SABADO,SI,2007,16,2.TARDE,NORTHERN,-122.4746476,37.80664691
70558863,intento,intento,6.SABADO,SI,2007,15,2.TARDE,NORTHERN,-122.431791,37.77911574
120218608,estrangulamiento,cometido,6.SABADO,SI,2012,13,2.TARDE,NORTHERN,-122.4203321,37.77620758
130013288,intento,intento,6.SABADO,SI,2013,14,2.TARDE,NORTHERN,-122.4187296,37.7850075
150737145,estrangulamiento,cometido,6.SABADO,SI,2015,16,2.TARDE,NORTHERN,-122.4216671,37.78284198
160962536,intento,intento,6.SABADO,SI,2016,16,2.TARDE,NORTHERN,-122.4335331,37.78313157
170414470,intento,intento,6.SABADO,SI,2017,15,2.TARDE,NORTHERN,-122.4398572,37.80447236
180315501,intento,intento,6.SABADO,SI,2018,17,2.TARDE,NORTHERN,-122.4287606,37.7762012
60563565,intento,intento,6.SABADO,SI,2006,20,4.NOCHE,NORTHERN,-122.4189401,37.78604922
60671500,salto,cometido,6.SABADO,SI,2006,23,4.NOCHE,NORTHERN,-122.4211325,37.78853811
90271186,intento,intento,6.SABADO,SI,2009,21,4.NOCHE,NORTHERN,-122.4328059,37.77516001
90709278,intento,intento,6.SABADO,SI,2009,20,4.NOCHE,NORTHERN,-122.4295222,37.76948678
110834117,otros,cometido,6.SABADO,SI,2011,20,4.NOCHE,NORTHERN,-122.4221758,37.79831094
110834753,arma,cometido,6.SABADO,SI,2011,22,4.NOCHE,NORTHERN,-122.4200041,37.78294154
41178880,otros,cometido,5.VIERNES,NO,2004,3,0.MADRUGADA,NORTHERN,-122.4189184,37.78594073
41427358,intento,intento,5.VIERNES,NO,2004,2,0.MADRUGADA,NORTHERN,-122.418382,37.78325838
61374115,arma,cometido,5.VIERNES,NO,2006,0,0.MADRUGADA,NORTHERN,-122.4288234,37.77207412
80912293,intento,intento,5.VIERNES,NO,2008,3,0.MADRUGADA,NORTHERN,-122.418382,37.78325838
111003933,intento,intento,5.VIERNES,NO,2011,3,0.MADRUGADA,NORTHERN,-122.4221635,37.78868564
161058637,intento,intento,5.VIERNES,NO,2016,4,0.MADRUGADA,NORTHERN,-122.4422062,37.80096067
30964313,intento,intento,5.VIERNES,NO,2003,10,1.MANANA,NORTHERN,-122.42895,37.76750273
51436446,intento,intento,5.VIERNES,NO,2005,8,1.MANANA,NORTHERN,-122.4242301,37.78717856
71124847,salto,cometido,5.VIERNES,NO,2007,12,1.MANANA,NORTHERN,-122.4746476,37.80664691
80161898,intento,intento,5.VIERNES,NO,2008,6,1.MANANA,NORTHERN,-122.4210059,37.78817732
80512241,intento,intento,5.VIERNES,NO,2008,8,1.MANANA,NORTHERN,-122.4244245,37.78438515
120094583,otros,cometido,5.VIERNES,NO,2012,12,1.MANANA,NORTHERN,-122.4285715,37.77526652
130051181,estrangulamiento,cometido,5.VIERNES,NO,2013,10,1.MANANA,NORTHERN,-122.4262634,37.79724803
