"","Continent","Disturbance","Order","Family","Scientific.name","Common.name","FID","log.fid"
"1148","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Egretta thula ","snowy egret",26.81,1.42829681398288
"1149","America-Australia","Motorized watercraft","Ciconiiformes","Ardeidae","Egretta tricolor ","tricolored heron",44.36,1.64699153747712
"1150","America-Australia","Motorized watercraft","Ciconiiformes","Ardeidae","Egretta tricolor ","tricolored heron",42.72,1.6306312440205
"1151","America-Australia","Motorized watercraft","Ciconiiformes","Ardeidae","Egretta tricolor ","tricolored heron",65,1.81291335664286
"1152","America-Australia","Pedestrian","Ciconiiformes","Ardeidae","Egretta tricolor ","tricolored heron",24.09,1.38183679999834
"1153","America-Australia","Motorized watercraft","Ciconiiformes","Ciconiidae","Mycteria americana","wood stork ",36.17,1.55834850876162
"1154","America-Australia","Motorized watercraft","Ciconiiformes","Ciconiidae","Mycteria americana","wood stork ",26.47,1.42275394130135
"1155","America-Australia","Motorized watercraft","Ciconiiformes","Threskiornithidae","Ajaia ajaja","roseate spoonbill ",44.98,1.65301945109961
"1156","America-Australia","Motorized watercraft","Ciconiiformes","Threskiornithidae","Eudocimus albus ","white ibis",35.57,1.55108386518578
"1157","America-Australia","Motorized watercraft","Ciconiiformes","Threskiornithidae","Eudocimus albus ","white ibis",42.15,1.62479757896076
"1158","America-Australia","Motorized watercraft","Ciconiiformes","Threskiornithidae","Eudocimus albus ","white ibis",94,1.9731278535997
"1159","America-Australia","Motorized watercraft","Ciconiiformes","Threskiornithidae","Plegadis falcinellus","glossy ibis ",85,1.92941892571429
"1160","America-Australia","Pedestrian","Columbiformes","Columbidae ","Zenaida macroura ","mourning dove ",15.8,1.19865708695442
"1161","America-Australia","Pedestrian","Columbiformes","Columbidae ","Zenaida macroura ","mourning dove ",23.8,1.37657695705651
"1162","America-Australia","Pedestrian","Columbiformes","Columbidae ","Zenaida macroura ","mourning dove ",15.2,1.18184358794477
"1163","America-Australia","Motorized vehicle","Falconiformes","Accipitridae","Aguila chrysaetos","golden eagle",82,1.91381385238372
"1164","America-Australia","Pedestrian","Falconiformes","Accipitridae","Aguila chrysaetos","golden eagle",225,2.35218251811136
"1165","America-Australia","Motorized vehicle","Falconiformes","Accipitridae","Buteo lagopus","rough-legged hawk",71,1.85125834871908
"1166","America-Australia","Pedestrian","Falconiformes","Accipitridae","Buteo lagopus","rough-legged hawk",177,2.24797326636181
"1167","America-Australia","Motorized vehicle","Falconiformes","Accipitridae","Buteo regalis","ferruginous hawk",195,2.29003461136252
"1168","America-Australia","Pedestrian","Falconiformes","Accipitridae","Buteo regalis","ferruginous hawk",63,1.79934054945358
"1169","America-Australia","Non-motorized watercraft","Falconiformes","Accipitridae","Haliaeetus leucocephalus","bald eagle",150,2.17609125905568
"1170","America-Australia","Non-motorized watercraft","Falconiformes","Accipitridae","Haliaeetus leucocephalus","bald eagle",168,2.22530928172586
"1171","America-Australia","Motorized watercraft","Falconiformes","Accipitridae","Haliaeetus leucocephalus","bald eagle",197,2.29446622616159
"1172","America-Australia","Motorized watercraft","Falconiformes","Accipitridae","Haliaeetus leucocephalus ","bald eagle ",173,2.2380461031288
"1173","America-Australia","Motorized watercraft","Falconiformes","Accipitridae ","Rostrhamus sociabilis","snail kite ",49,1.69019608002851
"1174","America-Australia","Motorized vehicle","Falconiformes","Falconidae","Falco columbarius","merlin",62,1.79239168949825
"1175","America-Australia","Pedestrian","Falconiformes","Falconidae","Falco columbarius","merlin",76,1.88081359228079
"1176","America-Australia","Motorized vehicle","Falconiformes","Falconidae","Falco mexicanus","prairie falcon",85,1.92941892571429
"1177","America-Australia","Pedestrian","Falconiformes","Falconidae","Falco mexicanus","prairie falcon",92,1.96378782734556
"1178","America-Australia","Motorized vehicle","Falconiformes","Falconidae","Falco sparverius","American kestrel",40,1.60205999132796
"1179","America-Australia","Pedestrian","Falconiformes","Falconidae","Falco sparverius","American kestrel",44,1.64345267648619
"1180","America-Australia","Motorized watercraft","Falconiformes","Pandionidae","Pandion haliaetus","osprey ",57.91,1.76275356493337
"1181","America-Australia","Motorized watercraft","Falconiformes","Pandionidae","Pandion haliaetus","osprey ",49.53,1.69486832798246
"1182","America-Australia","Motorized watercraft","Falconiformes","Pandionidae","Pandion haliaetus ","osprey ",103,2.01283722470517
"1183","America-Australia","Pedestrian","Passeriformes","Corvidae ","Aphelocoma californica ","western scrub-jay ",15,1.17609125905568
"1184","America-Australia","Pedestrian","Passeriformes","Corvidae ","Aphelocomoa californica ","western scrub-jay ",15.8,1.19865708695442
"1185","America-Australia","Pedestrian","Passeriformes","Corvidae ","Aphelocomoa californica ","western scrub-jay ",13.8,1.13987908640124
"1186","America-Australia","Pedestrian","Passeriformes","Emberizidae","Melospiza melodia ","song sparrow ",8.3,0.919078092376074
"1187","America-Australia","Pedestrian","Passeriformes","Emberizidae","Melospiza melodia ","song sparrow ",7.5,0.8750612633917
"1188","America-Australia","Pedestrian","Passeriformes","Emberizidae","Pipilo maculatus ","spotted towhee ",9.4,0.973127853599699
"1189","America-Australia","Pedestrian","Passeriformes","Emberizidae","Pipilo maculatus ","spotted towhee ",10.1,1.00432137378264
"1190","America-Australia","Dog","Passeriformes","Emberizidae","Pooecetes gramineus","vesper sparrow",10.87,1.03622954408629
"1191","America-Australia","Dog","Passeriformes","Emberizidae","Pooecetes gramineus","vesper sparrow",9.89,0.995196291597179
"1192","America-Australia","Dog","Passeriformes","Emberizidae","Pooecetes gramineus","vesper sparrow",15.11,1.17926446433903
"1193","America-Australia","Dog","Passeriformes","Emberizidae","Pooecetes gramineus","vesper sparrow",10.13,1.00560944536028
"1194","America-Australia","Pedestrian","Passeriformes","Emberizidae","Pooecetes gramineus","vesper sparrow",16.95,1.2291697025391
"1195","America-Australia","Pedestrian","Passeriformes","Emberizidae","Pooecetes gramineus","vesper sparrow",9.25,0.966141732739033
"1196","America-Australia","Pedestrian","Passeriformes","Emberizidae ","Junco hyemalis ","dark-eyed junco ",8.9,0.949390006644913
"1197","America-Australia","Pedestrian","Passeriformes","Emberizidae ","Melospiza melodia ","song sparrow ",8.2,0.913813852383717
"1198","America-Australia","Pedestrian","Passeriformes","Emberizidae ","Pipilo crissalis","California towhee",11.9,1.07554696139253
"1199","America-Australia","Pedestrian","Passeriformes","Emberizidae ","Pipilo crissalis","California towhee",13.9,1.1430148002541
"1200","America-Australia","Pedestrian","Passeriformes","Emberizidae ","Pipilo crissalis ","California towhee",11.9,1.07554696139253
"1201","America-Australia","Pedestrian","Passeriformes","Emberizidae ","Pipilo maculatus ","spotted towhee ",9.8,0.991226075692495
"1202","America-Australia","Pedestrian","Passeriformes","Emberizidae ","Zonotrichia leucophrys ","white-crowned sparrow ",8.6,0.934498451243568
"1203","America-Australia","Pedestrian","Passeriformes","Emberizidae ","Zonotrichia leucophrys ","white-crowned sparrow ",6.2,0.792391689498254
"1204","America-Australia","Pedestrian","Passeriformes","Emberizidae ","Zonotrichia leucophrys ","white-crowned sparrow",8.6,0.934498451243568
"1205","America-Australia","Pedestrian","Passeriformes","Fringillidae ","Carpodacus mexicanus ","house finch ",9.6,0.982271233039568
"1206","America-Australia","Pedestrian","Passeriformes","Fringillidae ","Carpodacus mexicanus ","house finch ",10.8,1.03342375548695
"1207","America-Australia","Pedestrian","Passeriformes","Fringillidae ","Passer domesticus ","house sparrow ",13.2,1.12057393120585
"1208","America-Australia","Dog","Passeriformes","Icteridae","Sturnella neglecta","western meadowlark",33.5,1.52504480703685
"1209","America-Australia","Dog","Passeriformes","Icteridae","Sturnella neglecta","western meadowlark",18.78,1.27369558793009
"1210","America-Australia","Dog","Passeriformes","Icteridae","Sturnella neglecta","western meadowlark",36.71,1.56478438450399
"1211","America-Australia","Dog","Passeriformes","Icteridae","Sturnella neglecta","western meadowlark",28.21,1.45040308615537
"1212","America-Australia","Pedestrian","Passeriformes","Icteridae","Sturnella neglecta","western meadowlark",37.73,1.576686805201
"1213","America-Australia","Pedestrian","Passeriformes","Icteridae","Sturnella neglecta","western meadowlark",30.63,1.48614699680657
"1214","America-Australia","Pedestrian","Passeriformes","Paridae","Baeolophus inornatus ","oak titmouse ",11.7,1.06818586174616
"1215","America-Australia","Pedestrian","Passeriformes","Paridae","Baeolophus inornatus ","oak titmouse ",9.4,0.973127853599699
"1216","America-Australia","Pedestrian","Passeriformes","Parulidae","Dendroica petechia","yellow warbler ",6.5,0.812913356642856
"1217","America-Australia","Pedestrian","Passeriformes","Parulidae","Dendroica petechia","yellow warbler ",9.6,0.982271233039568
"1218","America-Australia","Pedestrian","Passeriformes","Parulidae ","Dendroica coronata ","yellow-rumped warbler",8,0.903089986991944
"1219","America-Australia","Pedestrian","Passeriformes","Parulidae ","Dendroica coronata ","yellow-rumped warbler",9.4,0.973127853599699
"1220","America-Australia","Pedestrian","Passeriformes","Parulidae ","Dendroica coronata ","yellow-rumped warbler",9.4,0.973127853599699
"1221","America-Australia","Pedestrian","Passeriformes","Timaliidae ","Chamaea fasciata ","wrentit ",5,0.698970004336019
"1222","America-Australia","Pedestrian","Passeriformes","Turdidae","Turdus migratorius","American robin",11.7,1.06818586174616
"1223","America-Australia","Pedestrian","Passeriformes","Turdidae","Turdus migratorius","American robin",10.8,1.03342375548695
"1224","America-Australia","Pedestrian","Passeriformes","Turdidae","Turdus migratorius","American robin",7,0.845098040014257
"1225","America-Australia","Pedestrian","Passeriformes","Turdidae","Turdus migratorius","American robin",7,0.845098040014257
"1226","America-Australia","Pedestrian","Passeriformes","Turdidae","Turdus migratorius","American robin",10,1
"1227","America-Australia","Pedestrian","Passeriformes","Turdidae","Turdus migratorius","American robin",8.7,0.939519252618618
"1228","America-Australia","Pedestrian","Passeriformes","Turdidae","Turdus migratorius","American robin",6.2,0.792391689498254
"1229","America-Australia","Pedestrian","Passeriformes","Turdidae","Turdus migratorius","American robin",5.7,0.755874855672491
"1230","America-Australia","Pedestrian","Passeriformes","Turdidae ","Turdus migratorius ","American robin",11.8,1.07188200730613
"1231","America-Australia","Pedestrian","Passeriformes","Turdidae ","Turdus migratorius ","American robin",9.1,0.959041392321094
"1232","America-Australia","Pedestrian","Passeriformes","Turdidae ","Turdus migratorius ","American robin",11.2,1.04921802267018
"1233","America-Australia","Dog","Passeriformes","Turdidae ","Turdus migratorius ","American robin",16.27,1.21138755293686
"1234","America-Australia","Dog","Passeriformes","Turdidae ","Turdus migratorius ","American robin",9.82,0.99211148778695
"1235","America-Australia","Pedestrian","Passeriformes","Turdidae ","Turdus migratorius ","American robin",13.74,1.13798673272353
"1236","America-Australia","Pedestrian","Passeriformes","Turdidae ","Turdus migratorius ","American robin",9.61,0.982723387668545
"1237","America-Australia","Motorized watercraft","Pelicaniformes","Anhingidae","Anhinga anhinga","anhinga ",53.16,1.72558497227069
"1238","America-Australia","Motorized watercraft","Pelicaniformes","Anhingidae","Anhinga anhinga","anhinga ",44.51,1.64845759428252
"1239","America-Australia","Motorized watercraft","Pelicaniformes","Anhingidae","Anhinga anhinga","anhinga ",108,2.03342375548695
"1240","America-Australia","Motorized watercraft","Pelicaniformes","Anhingidae","Anhinga anhinga","anhinga ",37.4,1.57287160220048
"1241","America-Australia","Motorized watercraft","Pelicaniformes","Pelicanidae","Pelecanus occidentalis","brown pelican ",52.8,1.72263392253381
"1242","America-Australia","Motorized watercraft","Pelicaniformes","Pelicanidae","Pelecanus occidentalis","brown pelican ",47.11,1.67311310423823
"1243","America-Australia","Motorized watercraft","Pelicaniformes","Pelicanidae","Pelecanus occidentalis","brown pelican ",34.48,1.53756725715268
"1244","America-Australia","Pedestrian","Pelicaniformes","Pelicanidae","Pelecanus occidentalis","brown pelican ",27.38,1.43743344379797
"1245","America-Australia","Motorized watercraft","Pelicaniformes","Phalacrocoracidae ","Phalacrocorax auritus","double-crested cormorant",42.76,1.63103769653674
"1246","America-Australia","Motorized watercraft","Pelicaniformes","Phalacrocoracidae ","Phalacrocorax auritus","double-crested cormorant",49.45,1.6941662959332
"1247","America-Australia","Motorized watercraft","Pelicaniformes","Phalacrocoracidae ","Phalacrocorax auritus","double-crested cormorant",152,2.18184358794477
"1248","America-Australia","Pedestrian","Pelicaniformes","Phalacrocoracidae ","Phalacrocorax auritus","double-crested cormorant",31.27,1.49512788124293
"1249","America-Australia","Pedestrian","Strigiformes","Strigidae","Strix occidentalis occidentalis","Mexican spotted owl",7.8,0.89209460269048
"1250","America-Australia","Pedestrian","Strigiformes","Strigidae","Strix occidentalis occidentalis","Mexican spotted owl",3.1,0.491361693834273
"1251","America-Australia","Pedestrian","Trochiliformes","Trochilidae ","Calypte anna ","Anna’s hummingbird ",6.7,0.826074802700826
"1252","America-Australia","Pedestrian","Trochiliformes","Trochilidae ","Calypte anna ","Anna’s hummingbird ",7.2,0.857332496431269
"1253","Europe","Pedestrian","Charadriiformes","Scolopacidae","Numenius americanus ","long-billed curlew ",25.7,1.40993312333129
"1254","Europe","Pedestrian","Charadriiformes","Scolopacidae","Numenius phaeopus ","whimbrel ",37.7,1.57634135020579
"1255","Europe","Pedestrian","Passeriformes","Estrildidae","Neochmia temporalis ","red-browed finch",7.5,0.8750612633917
"1256","Europe","Pedestrian","Piciformes","Picidae ","Picus viridis ","Eurasian green woodpecker ",8.6,0.934498451243568
