IncidntNum,date,type,general,day,wknd,year,time,day.section,district,X,Y
60378364,04/08/2006,ATTEMPTED,attempted,6.Saturday,YES,2006,22,4.EVENING,BAYVIEW,-122.3887231,37.73172629
60511702,05/13/2006,STRANGULATION,commited,6.Saturday,YES,2006,15,2.AFTERNOON,NORTHERN,-122.4230327,37.78123427
60563565,05/27/2006,ATTEMPTED,attempted,6.Saturday,YES,2006,20,4.EVENING,NORTHERN,-122.4189401,37.78604922
60642501,06/17/2006,ATTEMPTED,attempted,6.Saturday,YES,2006,10,1.MORNING,CENTRAL,-122.4109048,37.78802939
60668933,06/24/2006,JUMPING,commited,6.Saturday,YES,2006,2,0.DOWN,SOUTHERN,-122.4016923,37.78658886
60671500,06/24/2006,JUMPING,commited,6.Saturday,YES,2006,23,4.EVENING,NORTHERN,-122.4211325,37.78853811
60777120,07/22/2006,ATTEMPTED,attempted,6.Saturday,YES,2006,21,4.EVENING,SOUTHERN,-122.406521,37.78506294
60783230,07/15/2006,FIREARMS,commited,6.Saturday,YES,2006,17,2.AFTERNOON,MISSION,-122.4066811,37.7553431
60989701,09/16/2006,ATTEMPTED,attempted,6.Saturday,YES,2006,6,1.MORNING,CENTRAL,-122.4130959,37.7905117
61098177,10/14/2006,ATTEMPTED,attempted,6.Saturday,YES,2006,11,1.MORNING,MISSION,-122.4300187,37.76683052
61150341,10/28/2006,STRANGULATION,commited,6.Saturday,YES,2006,8,1.MORNING,MISSION,-122.417459,37.74855649
61190507,11/04/2006,FIREARMS,commited,6.Saturday,YES,2006,12,1.MORNING,PARK,-122.439064,37.77245638
61229805,11/18/2006,ATTEMPTED,attempted,6.Saturday,YES,2006,5,0.DOWN,MISSION,-122.4115784,37.75420379
61306340,12/09/2006,JUMPING,commited,6.Saturday,YES,2006,8,1.MORNING,NORTHERN,-122.4746476,37.80664691
70098449,01/27/2007,ASPHYXIATION,commited,6.Saturday,YES,2007,15,2.AFTERNOON,CENTRAL,-122.4152963,37.79306214
70122612,02/03/2007,JUMPING,commited,6.Saturday,YES,2007,7,1.MORNING,SOUTHERN,-122.4034048,37.77542071
70224155,03/03/2007,ATTEMPTED,attempted,6.Saturday,YES,2007,10,1.MORNING,RICHMOND,-122.5095721,37.78026256
70305852,03/24/2007,JUMPING,commited,6.Saturday,YES,2007,16,2.AFTERNOON,NORTHERN,-122.4746476,37.80664691
70484779,05/12/2007,JUMPING,commited,6.Saturday,YES,2007,10,1.MORNING,NORTHERN,-122.4746476,37.80664691
70558863,06/02/2007,ATTEMPTED,attempted,6.Saturday,YES,2007,15,2.AFTERNOON,NORTHERN,-122.431791,37.77911574
70735293,07/21/2007,STRANGULATION,commited,6.Saturday,YES,2007,12,1.MORNING,INGLESIDE,-122.410003,37.71472169
70765074,07/28/2007,ATTEMPTED,attempted,6.Saturday,YES,2007,21,4.EVENING,RICHMOND,-122.4355758,37.78489228
70895091,09/01/2007,STRANGULATION,commited,6.Saturday,YES,2007,15,2.AFTERNOON,PARK,-122.4546368,37.77476002
70947153,09/15/2007,ATTEMPTED,attempted,6.Saturday,YES,2007,13,2.AFTERNOON,SOUTHERN,-122.4034048,37.77542071
71029435,10/06/2007,ATTEMPTED,attempted,6.Saturday,YES,2007,19,2.AFTERNOON,TARAVAL,-122.4728759,37.71331778
71132561,11/03/2007,ATTEMPTED,attempted,6.Saturday,YES,2007,23,4.EVENING,CENTRAL,-122.4146289,37.79366636
80050207,01/12/2008,ATTEMPTED,attempted,6.Saturday,YES,2008,11,1.MORNING,SOUTHERN,-122.388206,37.78849714
80090792,01/26/2008,JUMPING,commited,6.Saturday,YES,2008,11,1.MORNING,NORTHERN,-122.4746476,37.80664691
80092550,01/26/2008,ATTEMPTED,attempted,6.Saturday,YES,2008,23,4.EVENING,CENTRAL,-122.4173928,37.79097412
80339960,03/29/2008,OTHER,commited,6.Saturday,YES,2008,15,2.AFTERNOON,BAYVIEW,-122.3784942,37.73040968
80407846,04/19/2008,ATTEMPTED,attempted,6.Saturday,YES,2008,0,0.DOWN,INGLESIDE,-122.417108,37.71225618
80648987,06/21/2008,ATTEMPTED,attempted,6.Saturday,YES,2008,12,1.MORNING,NORTHERN,-122.4187513,37.785116
80675617,06/28/2008,ATTEMPTED,attempted,6.Saturday,YES,2008,10,1.MORNING,CENTRAL,-122.4152963,37.79306214
80728078,07/12/2008,ATTEMPTED,attempted,6.Saturday,YES,2008,0,0.DOWN,INGLESIDE,-122.4564078,37.70969176
80729543,07/12/2008,ATTEMPTED,attempted,6.Saturday,YES,2008,11,1.MORNING,TENDERLOIN,-122.415318,37.78071793
80731651,07/12/2008,ATTEMPTED,attempted,6.Saturday,YES,2008,21,4.EVENING,INGLESIDE,-122.4292478,37.74048197
80863389,08/16/2008,ATTEMPTED,attempted,6.Saturday,YES,2008,12,1.MORNING,INGLESIDE,-122.4205298,37.71100233
80972479,09/13/2008,STRANGULATION,commited,6.Saturday,YES,2008,12,1.MORNING,TARAVAL,-122.5034213,37.73900502
81171305,11/01/2008,ATTEMPTED,attempted,6.Saturday,YES,2008,18,2.AFTERNOON,TENDERLOIN,-122.4116151,37.78316141
81365150,12/20/2008,STRANGULATION,commited,6.Saturday,YES,2008,15,2.AFTERNOON,INGLESIDE,-122.4282118,37.72469451
81375529,12/27/2008,JUMPING,commited,6.Saturday,YES,2008,15,2.AFTERNOON,TENDERLOIN,-122.4150887,37.78367196
90008105,01/03/2009,ATTEMPTED,attempted,6.Saturday,YES,2009,12,1.MORNING,SOUTHERN,-122.4063464,37.77916742
90113340,01/31/2009,ATTEMPTED,attempted,6.Saturday,YES,2009,14,2.AFTERNOON,TENDERLOIN,-122.4136093,37.78469691
90217168,02/28/2009,JUMPING,commited,6.Saturday,YES,2009,15,2.AFTERNOON,TENDERLOIN,-122.4138201,37.7857383
90242303,03/07/2009,STRANGULATION,commited,6.Saturday,YES,2009,12,1.MORNING,NORTHERN,-122.4301438,37.78697263
90271186,03/14/2009,ATTEMPTED,attempted,6.Saturday,YES,2009,21,4.EVENING,NORTHERN,-122.4328059,37.77516001
90433182,04/25/2009,ATTEMPTED,attempted,6.Saturday,YES,2009,17,2.AFTERNOON,INGLESIDE,-122.4370423,37.72044278
90562515,05/30/2009,ASPHYXIATION,commited,6.Saturday,YES,2009,11,1.MORNING,PARK,-122.4399758,37.78146744
90631091,06/20/2009,STRANGULATION,commited,6.Saturday,YES,2009,7,1.MORNING,CENTRAL,-122.4111816,37.79327512
90709278,07/11/2009,ATTEMPTED,attempted,6.Saturday,YES,2009,20,4.EVENING,NORTHERN,-122.4295222,37.76948678
90940632,09/12/2009,ATTEMPTED,attempted,6.Saturday,YES,2009,15,2.AFTERNOON,TENDERLOIN,-122.4149005,37.78274196
91095529,10/24/2009,ATTEMPTED,attempted,6.Saturday,YES,2009,6,1.MORNING,INGLESIDE,-122.4131917,37.74086548
91124112,10/31/2009,STRANGULATION,commited,6.Saturday,YES,2009,11,1.MORNING,MISSION,-122.4350121,37.76176772
91148742,11/07/2009,ATTEMPTED,attempted,6.Saturday,YES,2009,13,2.AFTERNOON,MISSION,-122.4172089,37.75149449
91291551,12/19/2009,OTHER,commited,6.Saturday,YES,2009,14,2.AFTERNOON,SOUTHERN,-122.4034048,37.77542071
100426423,05/08/2010,ATTEMPTED,attempted,6.Saturday,YES,2010,11,1.MORNING,SOUTHERN,-122.3961713,37.78460276
100474369,05/22/2010,ATTEMPTED,attempted,6.Saturday,YES,2010,6,1.MORNING,PARK,-122.4382459,37.76691459
100498331,05/29/2010,FIREARMS,commited,6.Saturday,YES,2010,11,1.MORNING,BAYVIEW,-122.3761579,37.73229105
100566615,06/19/2010,ATTEMPTED,attempted,6.Saturday,YES,2010,14,2.AFTERNOON,BAYVIEW,-122.4100225,37.72728559
100633979,07/10/2010,JUMPING,commited,6.Saturday,YES,2010,23,4.EVENING,CENTRAL,-122.4083843,37.78782711
100676929,07/24/2010,FIREARMS,commited,6.Saturday,YES,2010,9,1.MORNING,INGLESIDE,-122.4480517,37.7141628
100749429,08/14/2010,STRANGULATION,commited,6.Saturday,YES,2010,21,4.EVENING,TENDERLOIN,-122.4146454,37.78606884
100892200,09/25/2010,ATTEMPTED,attempted,6.Saturday,YES,2010,16,2.AFTERNOON,SOUTHERN,-122.4034048,37.77542071
110024352,01/08/2011,JUMPING,commited,6.Saturday,YES,2011,15,2.AFTERNOON,SOUTHERN,-122.4034048,37.77542071
110112797,02/05/2011,STRANGULATION,commited,6.Saturday,YES,2011,19,2.AFTERNOON,CENTRAL,-122.4041954,37.79122552
110129855,02/12/2011,FIREARMS,commited,6.Saturday,YES,2011,1,0.DOWN,INGLESIDE,-122.4002693,37.71818544
110247071,03/26/2011,JUMPING,commited,6.Saturday,YES,2011,2,0.DOWN,TARAVAL,-122.4806063,37.71751859
110329867,04/23/2011,ATTEMPTED,attempted,6.Saturday,YES,2011,12,1.MORNING,SOUTHERN,-122.4016994,37.78065229
110330648,04/23/2011,OTHER,commited,6.Saturday,YES,2011,17,2.AFTERNOON,SOUTHERN,-122.3998994,37.78464803
110489847,06/18/2011,ATTEMPTED,attempted,6.Saturday,YES,2011,10,1.MORNING,TARAVAL,-122.4581213,37.72401587
110572210,07/16/2011,STRANGULATION,commited,6.Saturday,YES,2011,10,1.MORNING,BAYVIEW,-122.4138302,37.72575458
110771296,09/24/2011,FIREARMS,commited,6.Saturday,YES,2011,18,2.AFTERNOON,MISSION,-122.4212495,37.76433578
110834117,10/15/2011,OTHER,commited,6.Saturday,YES,2011,20,4.EVENING,NORTHERN,-122.4221758,37.79831094
110834753,10/15/2011,FIREARMS,commited,6.Saturday,YES,2011,22,4.EVENING,NORTHERN,-122.4200041,37.78294154
110894638,11/05/2011,STRANGULATION,commited,6.Saturday,YES,2011,15,2.AFTERNOON,PARK,-122.4477831,37.76995495
111043428,12/31/2011,ATTEMPTED,attempted,6.Saturday,YES,2011,1,0.DOWN,TENDERLOIN,-122.4105093,37.78604322
111044272,12/31/2011,ATTEMPTED,attempted,6.Saturday,YES,2011,11,1.MORNING,PARK,-122.4541159,37.77242179
120017319,01/07/2012,JUMPING,commited,6.Saturday,YES,2012,7,1.MORNING,CENTRAL,-122.4048478,37.79510065
120218608,03/03/2012,STRANGULATION,commited,6.Saturday,YES,2012,13,2.AFTERNOON,NORTHERN,-122.4203321,37.77620758
120298105,04/14/2012,JUMPING,commited,6.Saturday,YES,2012,21,4.EVENING,CENTRAL,-122.4054115,37.79532931
120516010,06/30/2012,STRANGULATION,commited,6.Saturday,YES,2012,13,2.AFTERNOON,TARAVAL,-122.4704743,37.70928707
120535292,07/07/2012,ATTEMPTED,attempted,6.Saturday,YES,2012,6,1.MORNING,CENTRAL,-122.4068973,37.7960496
120637183,08/11/2012,ATTEMPTED,attempted,6.Saturday,YES,2012,18,2.AFTERNOON,MISSION,-122.4179492,37.76972086
120678745,08/25/2012,FIREARMS,commited,6.Saturday,YES,2012,19,2.AFTERNOON,RICHMOND,-122.4789686,37.77559897
120803130,10/06/2012,OTHER,commited,6.Saturday,YES,2012,18,2.AFTERNOON,BAYVIEW,-122.3908725,37.73875195
120890585,11/03/2012,ATTEMPTED,attempted,6.Saturday,YES,2012,20,4.EVENING,RICHMOND,-122.486497,37.78200344
120989815,12/08/2012,ATTEMPTED,attempted,6.Saturday,YES,2012,10,1.MORNING,MISSION,-122.4066049,37.75715804
121035283,12/22/2012,STRANGULATION,commited,6.Saturday,YES,2012,11,1.MORNING,INGLESIDE,-122.4116306,37.73757906
130013288,01/05/2013,ATTEMPTED,attempted,6.Saturday,YES,2013,14,2.AFTERNOON,NORTHERN,-122.4187296,37.7850075
130095747,02/02/2013,JUMPING,commited,6.Saturday,YES,2013,22,4.EVENING,SOUTHERN,-122.4076335,37.78418935
130116412,02/09/2013,ATTEMPTED,attempted,6.Saturday,YES,2013,19,2.AFTERNOON,BAYVIEW,-122.3915492,37.7191792
130136006,02/16/2013,JUMPING,commited,6.Saturday,YES,2013,9,1.MORNING,TENDERLOIN,-122.4124369,37.78348575
130302451,04/13/2013,ATTEMPTED,attempted,6.Saturday,YES,2013,15,2.AFTERNOON,TENDERLOIN,-122.4119658,37.78491419
130535094,06/29/2013,ATTEMPTED,attempted,6.Saturday,YES,2013,20,4.EVENING,INGLESIDE,-122.4398712,37.72911016
130994086,11/23/2013,ATTEMPTED,attempted,6.Saturday,YES,2013,15,2.AFTERNOON,SOUTHERN,-122.4073765,37.77998926
140176462,03/01/2014,JUMPING,commited,6.Saturday,YES,2014,2,0.DOWN,PARK,-122.4415433,37.7621598
140304760,04/12/2014,ATTEMPTED,attempted,6.Saturday,YES,2014,15,2.AFTERNOON,TARAVAL,-122.4691347,37.75735027
140556466,07/05/2014,ATTEMPTED,attempted,6.Saturday,YES,2014,7,1.MORNING,MISSION,-122.4120411,37.75341009
140577622,07/12/2014,ATTEMPTED,attempted,6.Saturday,YES,2014,1,0.DOWN,BAYVIEW,-122.3934899,37.73010934
140579769,07/12/2014,ATTEMPTED,attempted,6.Saturday,YES,2014,20,4.EVENING,INGLESIDE,-122.4318657,37.72009049
140684885,08/16/2014,ATTEMPTED,attempted,6.Saturday,YES,2014,2,0.DOWN,RICHMOND,-122.4708492,37.78166646
140752244,09/06/2014,ATTEMPTED,attempted,6.Saturday,YES,2014,19,2.AFTERNOON,INGLESIDE,-122.4155872,37.71267581
140773143,09/13/2014,ATTEMPTED,attempted,6.Saturday,YES,2014,17,2.AFTERNOON,RICHMOND,-122.4612016,37.78400723
140817224,09/27/2014,ATTEMPTED,attempted,6.Saturday,YES,2014,22,4.EVENING,TARAVAL,-122.4711387,37.71064859
141049010,12/13/2014,JUMPING,commited,6.Saturday,YES,2014,22,4.EVENING,CENTRAL,-122.4068865,37.78873458
150159179,02/21/2015,ATTEMPTED,attempted,6.Saturday,YES,2015,2,0.DOWN,BAYVIEW,-122.3908725,37.73875195
150229095,03/14/2015,ATTEMPTED,attempted,6.Saturday,YES,2015,19,2.AFTERNOON,PARK,-122.4365747,37.77000533
150404883,05/09/2015,ATTEMPTED,attempted,6.Saturday,YES,2015,16,2.AFTERNOON,INGLESIDE,-122.441439,37.72818176
150450739,05/23/2015,ATTEMPTED,attempted,6.Saturday,YES,2015,19,2.AFTERNOON,CENTRAL,-122.4139888,37.78656854
150451492,05/23/2015,ATTEMPTED,attempted,6.Saturday,YES,2015,23,4.EVENING,CENTRAL,-122.4098045,37.79092861
150494925,06/06/2015,FIREARMS,commited,6.Saturday,YES,2015,16,2.AFTERNOON,INGLESIDE,-122.4300181,37.74355152
150560435,06/27/2015,ATTEMPTED,attempted,6.Saturday,YES,2015,16,2.AFTERNOON,PARK,-122.4425975,37.76931164
150582843,07/04/2015,ATTEMPTED,attempted,6.Saturday,YES,2015,18,2.AFTERNOON,MISSION,-122.4200749,37.76864092
150737145,08/22/2015,STRANGULATION,commited,6.Saturday,YES,2015,16,2.AFTERNOON,NORTHERN,-122.4216671,37.78284198
150780821,09/05/2015,ATTEMPTED,attempted,6.Saturday,YES,2015,19,2.AFTERNOON,SOUTHERN,-122.4119356,37.78000644
151034396,11/28/2015,ATTEMPTED,attempted,6.Saturday,YES,2015,19,2.AFTERNOON,INGLESIDE,-122.4171648,37.74706221
151052984,12/05/2015,ATTEMPTED,attempted,6.Saturday,YES,2015,6,1.MORNING,NORTHERN,-122.4329146,37.78435334
151053211,12/05/2015,ATTEMPTED,attempted,6.Saturday,YES,2015,9,1.MORNING,INGLESIDE,-122.4599222,37.72561551
151110861,12/26/2015,ATTEMPTED,attempted,6.Saturday,YES,2015,1,0.DOWN,TENDERLOIN,-122.414406,37.78419072
160043910,01/16/2016,ATTEMPTED,attempted,6.Saturday,YES,2016,11,1.MORNING,NORTHERN,-122.4383759,37.7943289
160087407,01/30/2016,STRANGULATION,commited,6.Saturday,YES,2016,10,1.MORNING,INGLESIDE,-122.4279663,37.71182294
160311864,04/16/2016,JUMPING,commited,6.Saturday,YES,2016,5,0.DOWN,NORTHERN,-122.4313099,37.78065804
160352551,04/30/2016,ATTEMPTED,attempted,6.Saturday,YES,2016,2,0.DOWN,INGLESIDE,-122.4228563,37.70897681
160355016,04/30/2016,STRANGULATION,commited,6.Saturday,YES,2016,9,1.MORNING,CENTRAL,-122.4207683,37.80807391
160394525,05/14/2016,STRANGULATION,commited,6.Saturday,YES,2016,13,2.AFTERNOON,INGLESIDE,-122.4542633,37.73417441
160402833,05/14/2016,ASPHYXIATION,commited,6.Saturday,YES,2016,10,1.MORNING,CENTRAL,-122.4169491,37.79952365
160840603,10/15/2016,ATTEMPTED,attempted,6.Saturday,YES,2016,11,1.MORNING,TARAVAL,-122.4898483,37.76204981
160961801,11/26/2016,ATTEMPTED,attempted,6.Saturday,YES,2016,12,1.MORNING,PARK,-122.4440118,37.75479255
160962536,11/26/2016,ATTEMPTED,attempted,6.Saturday,YES,2016,16,2.AFTERNOON,NORTHERN,-122.4335331,37.78313157
161001896,12/10/2016,ATTEMPTED,attempted,6.Saturday,YES,2016,11,1.MORNING,INGLESIDE,-122.4372058,37.74392308
170202548,03/11/2017,FIREARMS,commited,6.Saturday,YES,2017,17,2.AFTERNOON,SOUTHERN,-122.402246,37.78108882
170309859,04/15/2017,STRANGULATION,commited,6.Saturday,YES,2017,17,2.AFTERNOON,INGLESIDE,-122.4444769,37.71943156
170392218,05/13/2017,ATTEMPTED,attempted,6.Saturday,YES,2017,1,0.DOWN,SOUTHERN,-122.3883799,37.78331041
170414470,05/20/2017,ATTEMPTED,attempted,6.Saturday,YES,2017,15,2.AFTERNOON,NORTHERN,-122.4398572,37.80447236
170473852,06/10/2017,ATTEMPTED,attempted,6.Saturday,YES,2017,11,1.MORNING,PARK,-122.4455066,37.77065833
170575094,07/15/2017,ATTEMPTED,attempted,6.Saturday,YES,2017,14,2.AFTERNOON,TARAVAL,-122.4628942,37.73357158
170655759,08/12/2017,ATTEMPTED,attempted,6.Saturday,YES,2017,1,0.DOWN,MISSION,-122.4149252,37.75561202
170657272,08/12/2017,JUMPING,commited,6.Saturday,YES,2017,17,2.AFTERNOON,INGLESIDE,-122.4319557,37.73299321
170717484,09/02/2017,ATTEMPTED,attempted,6.Saturday,YES,2017,20,4.EVENING,SOUTHERN,-122.4113591,37.77649448
170719866,08/26/2017,JUMPING,commited,6.Saturday,YES,2017,15,2.AFTERNOON,MISSION,-122.4151758,37.75322534
170737868,09/09/2017,ATTEMPTED,attempted,6.Saturday,YES,2017,19,2.AFTERNOON,TENDERLOIN,-122.4149005,37.78274196
170743508,09/09/2017,ASPHYXIATION,commited,6.Saturday,YES,2017,0,0.DOWN,NORTHERN,-122.4187513,37.785116
170778129,09/23/2017,ATTEMPTED,attempted,6.Saturday,YES,2017,17,2.AFTERNOON,RICHMOND,-122.4517789,37.77697909
170798729,09/30/2017,STRANGULATION,commited,6.Saturday,YES,2017,0,0.DOWN,SOUTHERN,-122.4084666,37.78070083
170799711,09/30/2017,ATTEMPTED,attempted,6.Saturday,YES,2017,6,1.MORNING,MISSION,-122.4193502,37.76101609
170840201,10/14/2017,ATTEMPTED,attempted,6.Saturday,YES,2017,12,1.MORNING,NORTHERN,-122.426465,37.7898996
170957301,11/25/2017,ATTEMPTED,attempted,6.Saturday,YES,2017,12,1.MORNING,PARK,-122.4552904,37.77092819
170957630,11/25/2017,STRANGULATION,commited,6.Saturday,YES,2017,14,2.AFTERNOON,CENTRAL,-122.4073545,37.79179264
171053398,12/30/2017,ATTEMPTED,attempted,6.Saturday,YES,2017,17,2.AFTERNOON,TENDERLOIN,-122.4156697,37.78211985
180033565,01/13/2018,ATTEMPTED,attempted,6.Saturday,YES,2018,3,0.DOWN,NORTHERN,-122.4246068,37.78904269
180051965,01/20/2018,STRANGULATION,commited,6.Saturday,YES,2018,11,1.MORNING,MISSION,-122.4233367,37.75797648
180075608,01/28/2017,ATTEMPTED,attempted,6.Saturday,YES,2017,20,4.EVENING,INGLESIDE,-122.4249212,37.7276742
180092113,02/03/2018,ATTEMPTED,attempted,6.Saturday,YES,2018,17,2.AFTERNOON,TARAVAL,-122.4850737,37.72399838
180203683,03/17/2018,ATTEMPTED,attempted,6.Saturday,YES,2018,22,4.EVENING,SOUTHERN,-122.4200014,37.77409486
180295674,04/21/2018,LACERATION,commited,6.Saturday,YES,2018,12,1.MORNING,RICHMOND,-122.4546209,37.78817542
180315501,04/28/2018,ATTEMPTED,attempted,6.Saturday,YES,2018,17,2.AFTERNOON,NORTHERN,-122.4287606,37.7762012
30193625,02/16/2003,JUMPING,commited,7.Sunday,YES,2003,9,1.MORNING,TENDERLOIN,-122.416343,37.78244651
30462555,04/20/2003,ATTEMPTED,attempted,7.Sunday,YES,2003,1,0.DOWN,BAYVIEW,-122.3925634,37.73687431
30521082,05/04/2003,ASPHYXIATION,commited,7.Sunday,YES,2003,11,1.MORNING,MISSION,-122.4065391,37.75648641
30888581,07/27/2003,ATTEMPTED,attempted,7.Sunday,YES,2003,3,0.DOWN,INGLESIDE,-122.4171448,37.71215029
30890699,07/27/2003,ASPHYXIATION,commited,7.Sunday,YES,2003,19,2.AFTERNOON,BAYVIEW,-122.3991281,37.75855949
31290030,11/02/2003,ATTEMPTED,attempted,7.Sunday,YES,2003,14,2.AFTERNOON,INGLESIDE,-122.420891,37.71209207
40327717,03/21/2004,ATTEMPTED,attempted,7.Sunday,YES,2004,10,1.MORNING,CENTRAL,-122.4107742,37.80843502
40357015,03/28/2004,STRANGULATION,commited,7.Sunday,YES,2004,13,2.AFTERNOON,TENDERLOIN,-122.4117425,37.78588822
40445109,04/18/2004,ATTEMPTED,attempted,7.Sunday,YES,2004,23,4.EVENING,INGLESIDE,-122.4467844,37.7396409
40503321,05/02/2004,ASPHYXIATION,commited,7.Sunday,YES,2004,14,2.AFTERNOON,SOUTHERN,-122.4034048,37.77542071
40537273,05/02/2004,FIREARMS,commited,7.Sunday,YES,2004,16,2.AFTERNOON,NORTHERN,-122.4410149,37.80479072
40761858,07/04/2004,ATTEMPTED,attempted,7.Sunday,YES,2004,8,1.MORNING,NORTHERN,-122.4296064,37.78433019
41214967,10/24/2004,ATTEMPTED,attempted,7.Sunday,YES,2004,3,0.DOWN,NORTHERN,-122.4188732,37.77734953
41217052,10/24/2004,ATTEMPTED,attempted,7.Sunday,YES,2004,11,1.MORNING,SOUTHERN,-122.4034048,37.77542071
41300704,11/14/2004,ATTEMPTED,attempted,7.Sunday,YES,2004,11,1.MORNING,BAYVIEW,-122.3793486,37.73485433
50032815,01/09/2005,ATTEMPTED,attempted,7.Sunday,YES,2005,22,4.EVENING,NORTHERN,-122.434177,37.80300443
50090653,01/23/2005,STRANGULATION,commited,7.Sunday,YES,2005,23,4.EVENING,MISSION,-122.4196294,37.76835001
50122046,01/30/2005,FIREARMS,commited,7.Sunday,YES,2005,12,1.MORNING,SOUTHERN,-122.4086735,37.78005744
50453380,04/24/2005,JUMPING,commited,7.Sunday,YES,2005,7,1.MORNING,NORTHERN,-122.4746476,37.80664691
50599332,05/29/2005,ATTEMPTED,attempted,7.Sunday,YES,2005,14,2.AFTERNOON,TENDERLOIN,-122.4129991,37.78627746
50627535,06/05/2005,JUMPING,commited,7.Sunday,YES,2005,8,1.MORNING,SOUTHERN,-122.4098928,37.7801135
50937293,08/21/2005,JUMPING,commited,7.Sunday,YES,2005,10,1.MORNING,MISSION,-122.4210829,37.76491084
51281912,11/13/2005,ATTEMPTED,attempted,7.Sunday,YES,2005,3,0.DOWN,PARK,-122.4329183,37.77173653
51283128,11/13/2005,ATTEMPTED,attempted,7.Sunday,YES,2005,12,1.MORNING,MISSION,-122.4108019,37.75027154
51310721,11/20/2005,JUMPING,commited,7.Sunday,YES,2005,12,1.MORNING,CENTRAL,-122.4090163,37.79094214
60220533,02/26/2006,ATTEMPTED,attempted,7.Sunday,YES,2006,19,2.AFTERNOON,INGLESIDE,-122.4080528,37.70904084
60300157,03/19/2006,ATTEMPTED,attempted,7.Sunday,YES,2006,19,2.AFTERNOON,BAYVIEW,-122.4063906,37.72888805
60565339,05/28/2006,ATTEMPTED,attempted,7.Sunday,YES,2006,13,2.AFTERNOON,PARK,-122.4374234,37.78126463
60673233,06/25/2006,ATTEMPTED,attempted,7.Sunday,YES,2006,15,2.AFTERNOON,MISSION,-122.4108274,37.75975885
61022477,09/24/2006,ATTEMPTED,attempted,7.Sunday,YES,2006,20,4.EVENING,CENTRAL,-122.4116792,37.78740283
61380811,12/31/2006,ATTEMPTED,attempted,7.Sunday,YES,2006,1,0.DOWN,BAYVIEW,-122.3977444,37.72993469
70100969,01/28/2007,ATTEMPTED,attempted,7.Sunday,YES,2007,14,2.AFTERNOON,MISSION,-122.425864,37.76625361
70128165,02/04/2007,ATTEMPTED,attempted,7.Sunday,YES,2007,23,4.EVENING,BAYVIEW,-122.3956603,37.72203709
70179146,02/18/2007,STRANGULATION,commited,7.Sunday,YES,2007,15,2.AFTERNOON,MISSION,-122.4442765,37.74849651
70227808,03/04/2007,JUMPING,commited,7.Sunday,YES,2007,11,1.MORNING,SOUTHERN,-122.4034048,37.77542071
70227955,03/04/2007,ATTEMPTED,attempted,7.Sunday,YES,2007,13,2.AFTERNOON,TARAVAL,-122.4591238,37.7191444
70281694,03/18/2007,ATTEMPTED,attempted,7.Sunday,YES,2007,10,1.MORNING,INGLESIDE,-122.4422264,37.71507471
70282482,03/18/2007,OTHER,commited,7.Sunday,YES,2007,16,2.AFTERNOON,MISSION,-122.428204,37.75969169
70334469,04/01/2007,ATTEMPTED,attempted,7.Sunday,YES,2007,11,1.MORNING,INGLESIDE,-122.4347328,37.71186377
70611461,06/17/2007,ATTEMPTED,attempted,7.Sunday,YES,2007,9,1.MORNING,INGLESIDE,-122.4305781,37.73003789
70844355,08/19/2007,FIREARMS,commited,7.Sunday,YES,2007,16,2.AFTERNOON,TENDERLOIN,-122.4137984,37.78562979
70923244,09/09/2007,JUMPING,commited,7.Sunday,YES,2007,10,1.MORNING,NORTHERN,-122.4746476,37.80664691
70923692,09/09/2007,ATTEMPTED,attempted,7.Sunday,YES,2007,13,2.AFTERNOON,NORTHERN,-122.4231644,37.79860078
70925096,09/09/2007,ATTEMPTED,attempted,7.Sunday,YES,2007,20,4.EVENING,NORTHERN,-122.419021,37.78265298
70952168,09/16/2007,ATTEMPTED,attempted,7.Sunday,YES,2007,23,4.EVENING,MISSION,-122.4226679,37.76655695
71105405,10/28/2007,JUMPING,commited,7.Sunday,YES,2007,10,1.MORNING,SOUTHERN,-122.4034048,37.77542071
71133729,11/04/2007,ATTEMPTED,attempted,7.Sunday,YES,2007,20,4.EVENING,SOUTHERN,-122.4034048,37.77542071
71157412,11/11/2007,JUMPING,commited,7.Sunday,YES,2007,8,1.MORNING,NORTHERN,-122.4746476,37.80664691
71259375,12/09/2007,LACERATION,commited,7.Sunday,YES,2007,5,0.DOWN,INGLESIDE,-122.451107,37.71146166
71310206,12/23/2007,ATTEMPTED,attempted,7.Sunday,YES,2007,10,1.MORNING,TENDERLOIN,-122.4143122,37.77983392
71310626,12/23/2007,OTHER,commited,7.Sunday,YES,2007,10,1.MORNING,RICHMOND,-122.4749497,37.78615438
80019463,01/06/2008,LACERATION,commited,7.Sunday,YES,2008,17,2.AFTERNOON,SOUTHERN,-122.3950217,37.77531285
80118338,02/03/2008,ATTEMPTED,attempted,7.Sunday,YES,2008,13,2.AFTERNOON,RICHMOND,-122.4856922,37.78566626
80119320,02/03/2008,ATTEMPTED,attempted,7.Sunday,YES,2008,20,4.EVENING,MISSION,-122.4339125,37.7617418
80169472,02/17/2008,ATTEMPTED,attempted,7.Sunday,YES,2008,0,0.DOWN,CENTRAL,-122.4066294,37.80420685
